RO11.No,RO12.No,RO21.No,RO22.No,RO31.No,RO32.No,RO41.No,RO42.No,RO11.Yes,RO12.Yes,RO21.Yes,RO22.Yes,RO31.Yes,RO32.Yes,RO41.Yes,RO42.Yes,variable
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,481.4366,501.8159,349.0124,460.6643,577.7151,112.0716,554.4960,381.0034,CI.l(95%).Total.SURVEY_LU1_3U370
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-21.938761, 12.816048,  0.000000, 11.224288, 10.609797,  3.878834,  3.926293, 22.316331,CI.l(95%).Total.SURVEY_LU1_3U411
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.189903,0.000000,0.000000,CI.l(95%).Total.SURVEY_LU1_3U412
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.920076,-2.268372, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LU1_3U413
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,16.9799850, 4.4190862, 0.0000000,11.4197798, 0.4589895, 3.9733635, 1.5029684, 3.5822949,CI.l(95%).Total.SURVEY_LU1_3U414
  3.505551,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 71.573551, 11.551009, 24.741400,-12.649603, 33.096563,  8.640220, 21.647596, 43.451019,CI.l(95%).Total.SURVEY_LU1_3U415
   0.0000000,   4.6273074,   0.0000000,  -0.1300232,   4.2369363,   0.0000000,   0.0000000,  -6.1000777,1375.1181410,1275.8437916,1078.3780872,3312.0449921, 946.6026053,  79.9677752,1557.5509024,1147.6200546,CI.l(95%).Total.SURVEY_LU1_3U420
 4013.1909, 2679.6544, 8748.9619,14709.7402,11259.3462,  270.9497, 8504.7589, 4528.7623,22683.4019,23359.9873,25766.4773,18200.3820,18826.6977, 1151.2662,18616.9278,20177.7444,CI.l(95%).Total.settlement0
   0.000000,   3.857292,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   4.232858,1222.605383, 983.563113,1065.730889,1155.380799,1420.690140, 357.206949,1075.099831, 891.377017,CI.l(95%).Total.settlement1
 2655.4732, 1553.2736, 4179.8181,11904.5215,11239.9093,  270.9497, 6167.4759, 4535.5871,16242.9197,14517.0889,19316.5868,17096.2344,14367.4684, 1250.7592,11783.9378,12150.2891,CI.l(95%).Total.fao_class_name0
 992.6411, 870.6476,4290.6744,2340.4939,-183.8012,   0.0000,2173.9769,-372.6429,6501.5613,6973.1904,6983.9855,1634.9641,4297.5725, 233.2896,7217.3677,8252.7990,CI.l(95%).Total.fao_class_name1
  0.000000,  4.458404,  1.969947,  2.013329,  0.000000,  0.000000,  0.000000,  0.000000,253.539546,258.298908,100.466536, 42.261186, 40.662310,  8.570479,211.431187,118.631370,CI.l(95%).Total.fao_class_name2
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,359.24167, 78.68944, 47.48235, 37.41812,159.32530, 11.73103,152.07301,132.28228,CI.l(95%).Total.fao_class_name3
 4013.1909, 2679.6544, 8748.9619,14709.7402,11259.3462,  270.9497, 8504.7589, 4528.7623,23306.0515,23803.9667,26424.1522,18744.7334,19548.8419, 1273.9054,19085.5783,20674.2074,CI.l(95%).Total.lue0
  0.000000,  3.857292,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.232858,619.796773,589.587221,420.922514,617.806182,649.363436,157.281935,629.924747,426.587627,CI.l(95%).Total.lue1
 4013.1909, 2683.5117, 8748.9619,14709.7402,11259.3462,  270.9497, 8494.9632, 4532.9952,23459.1179,23992.2257,26200.5563,18511.9110,19485.6155, 1298.7388,19028.8507,20612.8661,CI.l(95%).Total.lud0
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.439212,  0.000000,486.938486,334.502434,625.567502,798.581754,737.519708,132.365770,702.461907,465.185956,CI.l(95%).Total.lud1
10151.0501, 9757.3739, 9850.2822,16355.8535,14178.2143,  292.7013, 9408.3869,10855.2117,30070.9546,31252.8268,28110.0237,21039.3521,23123.0594, 1533.2637,20699.6825,27514.9303,CI.u(95%).Total.area
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,1075.1875,1041.4417,1164.2408,1040.0544,1281.9601, 304.1153, 896.6586, 885.9892,CI.u(95%).Total.SURVEY_LC1_1A
 3369.4256, 1731.2860, 4468.6010,12526.3400,11618.6153,  288.5849, 6865.7533, 5249.0963, 4349.4135, 3390.1064, 7910.5148, 5425.3412, 5864.5830,  448.0397, 4123.3945, 3495.3872,CI.u(95%).Total.SURVEY_LC1_1B
 7145.653461, 8244.897358, 5604.973623, 4129.371043, 2758.403017,    4.116418, 2704.659567, 5974.004757,12823.212669,15596.719151, 8926.267827, 3480.302453, 7972.204195,  274.871966, 8249.147523,14919.447712,CI.u(95%).Total.SURVEY_LC1_1C
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   4.019692,   0.000000,1687.824181,1176.012269,1280.719213, 538.604522, 665.805272,  47.852073,1092.992252,1066.325358,CI.u(95%).Total.SURVEY_LC1_1D
    0.00000,    0.00000,    0.00000,   11.16867,    0.00000,    0.00000,    0.00000,    0.00000,10539.82310,10595.12122, 8970.87972, 5594.49618, 6724.65538,  284.64414, 5610.94462, 5698.32731,CI.u(95%).Total.SURVEY_LC1_1E
   0.000000,   0.000000,   0.000000,   0.000000,   4.236936,   0.000000,   0.000000,   0.000000, 702.012577, 180.019382, 605.956554,1900.161254,1768.910048, 126.960879, 859.943660,2291.638098,CI.u(95%).Total.SURVEY_LC1_1F
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 155.00932, 173.18232, 330.66194,1747.12537, 537.58635,  39.79897, 623.66665, 189.29953,CI.u(95%).Total.SURVEY_LC1_1G
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 110.58289,  97.04695, 251.59423,2575.87831, 226.12908,  31.99857, 170.00988, 266.50789,CI.u(95%).Total.SURVEY_LC1_1H
10147.5445, 9748.8893, 9850.2822,16350.3148,14173.9773,  292.7013, 9408.3869,10840.8549,26980.2885,28656.4515,25514.2926,15684.2617,20323.1823, 1048.4369,17529.2348,25016.3210,CI.u(95%).Total.SURVEY_LU1_1U1
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 49.717812, 42.472229, 28.981162, 40.750914,115.997406,  4.189903, 90.716658, 12.702490,CI.u(95%).Total.SURVEY_LU1_1U2
   0.000000,   3.857292,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   4.232858,1526.601015,1276.253099,1467.763742,1651.491499,1719.952528, 372.921201,1402.627520,1149.178585,CI.u(95%).Total.SURVEY_LU1_1U3
   3.505551,   4.627307,   0.000000,  11.168669,   4.236936,   0.000000,   0.000000,  26.284872,1934.321025,1552.074804,1482.025046,4107.679856,1249.603218, 116.972436,1950.358146,1641.954345,CI.u(95%).Total.SURVEY_LU1_1U4
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,405.7664,416.8211,388.6289,370.8189,503.8311,123.2148,441.1364,326.4608,CI.u(95%).Total.SURVEY_LC1_2A1
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,673.6586,738.0178,853.1681,753.2867,955.2231,248.1390,505.4173,621.1128,CI.u(95%).Total.SURVEY_LC1_2A2
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,150.766241, 48.716341, 27.208456, 31.707280, 36.945502,  8.379807, 31.980792, 25.089766,CI.u(95%).Total.SURVEY_LC1_2A3
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,2605.7516,2127.9839,4666.4329,3135.4666,3500.7056, 211.4485,2253.0560,2420.9283,CI.u(95%).Total.SURVEY_LC1_2B1
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 54.53845,210.45493,224.78668, 34.94229, 35.88376,  0.00000,  0.00000, 12.43694,CI.u(95%).Total.SURVEY_LC1_2B2
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 847.1753, 423.8780,2354.8078,1412.1884,1685.7882, 175.9286,1053.1015, 722.7860,CI.u(95%).Total.SURVEY_LC1_2B3
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 84.774332, 75.159194, 69.760777,100.984043,105.261347,  9.748929, 99.353459,  4.120475,CI.u(95%).Total.SURVEY_LC1_2B4
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,495.9804,723.7606,844.6297,520.7795,290.7517, 39.4801,676.9118,323.2302,CI.u(95%).Total.SURVEY_LC1_2B5
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,600.95711,139.68682,226.86447,102.17735,415.51966, 15.71487,401.56270,275.46843,CI.u(95%).Total.SURVEY_LC1_2B7
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,103.819191, 34.766082, 78.044068,582.622938,144.668368,  7.757667, 95.010142, 30.609153,CI.u(95%).Total.SURVEY_LC1_2B8
 3369.4256, 1731.2860, 4468.6010,12526.3400,11618.6153,  288.5849, 6865.7533, 5249.0963,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,CI.u(95%).Total.SURVEY_LC1_2Bx
    0.00000,    0.00000,   40.03573,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,11677.99121,11025.46424, 5628.81298, 3341.67462, 7878.99593,  274.87197, 7600.96407,14821.91630,CI.u(95%).Total.SURVEY_LC1_2C1
4523.03290,4006.93797,2456.53508, 551.72163,  63.38187,   0.00000, 161.88358,  98.68767,3126.07498,5174.07587,2632.54244,  35.46423,  76.05416,   0.00000, 482.11313,  45.58175,CI.u(95%).Total.SURVEY_LC1_2C2
4382.439592,6022.133106,3359.494832,3887.848914,2695.021144,   4.116418,2588.319175,5902.546824,  12.583463,5626.969334,1283.147234, 315.214620,  17.154104,   0.000000, 348.224907,  82.877727,CI.u(95%).Total.SURVEY_LC1_2C3
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.019692,  0.000000,786.609163,787.118795,743.621718,319.062010,333.429645, 25.209750,703.702330,396.828125,CI.u(95%).Total.SURVEY_LC1_2D1
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,983.47199,436.68227,619.94488,252.46673,370.68613, 25.65316,435.49565,716.07620,CI.u(95%).Total.SURVEY_LC1_2D2
   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,2587.553,2255.586,1784.775,1223.807,2598.438,  73.549,1134.472,1071.669,CI.u(95%).Total.SURVEY_LC1_2E1
   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,7603.821,7950.088,6886.786,3823.274,3510.914, 126.482,3363.807,4249.588,CI.u(95%).Total.SURVEY_LC1_2E2
   0.00000,   0.00000,   0.00000,  11.16867,   0.00000,   0.00000,   0.00000,   0.00000, 860.65137, 704.30837, 734.71046, 843.41605, 975.78210,  90.26686,1349.65525, 621.56207,CI.u(95%).Total.SURVEY_LC1_2E3
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,38.06273,51.69714,96.77025,21.35116,61.27945, 0.00000,91.05115,48.31238,CI.u(95%).Total.SURVEY_LC1_2F1
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.126390, 4.783910, 8.239579, 4.594739,33.423900, 3.878834,44.013097, 4.597396,CI.u(95%).Total.SURVEY_LC1_2F2
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,19.07838, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_2F3
   0.000000,   0.000000,   0.000000,   0.000000,   4.236936,   0.000000,   0.000000,   0.000000, 673.457046, 123.538335, 545.811796,1874.215354,1676.020455, 123.082046, 759.874220,2238.728321,CI.u(95%).Total.SURVEY_LC1_2F4
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  71.52433,  71.38977, 109.52403,1251.95403, 196.85760,  27.88976, 108.98484,  41.40616,CI.u(95%).Total.SURVEY_LC1_2G1
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 83.48499,107.72923,221.13791,538.07082,346.36448, 11.90921,514.68180,147.89336,CI.u(95%).Total.SURVEY_LC1_2G2
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 110.58289,  97.04695, 251.59423,2575.87831, 226.12908,  31.99857, 170.00988, 266.50789,CI.u(95%).Total.SURVEY_LC1_2H1
 3365.9200, 1731.2860, 4464.5163,12526.3400,11618.6153,  288.5849, 6862.0744, 5244.8634,14637.0657,13133.0849,16793.2117,11593.7431,13490.1877,  767.7440, 9355.6694,10504.6740,CI.u(95%).Total.SURVEY_LU1_2U11
 7145.653461, 8236.412759, 5609.058312, 4129.371043, 2758.403017,    4.116418, 2702.233872, 5963.877303,12800.866825,15782.572751, 9020.568359, 3306.739319, 7946.471849,  262.463388, 8132.330006,14850.217347,CI.u(95%).Total.SURVEY_LU1_2U12
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  59.47642,  78.19189,  94.05587,1090.68589, 206.32486,  12.04556, 198.95247,  33.36047,CI.u(95%).Total.SURVEY_LU1_2U13
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 25.247626,  0.000000, 25.837945, 16.088479, 40.035728, 64.363131, 63.996406,  5.872729,113.137418, 21.722286,CI.u(95%).Total.SURVEY_LU1_2U14
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.585260,3.503292,0.000000,0.000000,0.000000,3.878834,0.000000,4.201799,CI.u(95%).Total.SURVEY_LU1_2U15
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.904719,14.755548, 7.807372, 8.038521,66.632184, 4.189903,78.280964, 4.028490,CI.u(95%).Total.SURVEY_LU1_2U21
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,39.832591,27.716681,21.173790,32.712393,61.139185, 0.000000,12.435694, 8.673999,CI.u(95%).Total.SURVEY_LU1_2U22
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,662.4772,585.3241,852.2303,938.4884,862.5816,186.7983,612.9920,616.5116,CI.u(95%).Total.SURVEY_LU1_2U31
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.567474, 7.336704, 7.980064,41.495753,34.201349, 4.053581,15.262112,18.058276,CI.u(95%).Total.SURVEY_LU1_2U32
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,20.299683,18.415974,66.287777, 0.000000, 9.760947,50.973030,16.826172, 4.337000,CI.u(95%).Total.SURVEY_LU1_2U33
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 22.843328, 12.506286, 12.932569, 17.760684,130.383521,  8.379807,  8.571031,  8.066761,CI.u(95%).Total.SURVEY_LU1_2U34
  0.000000,  3.857292,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.232858,195.244382, 83.648103,145.517065,154.022736,  0.000000,  8.145189, 39.971061,  4.122242,CI.u(95%).Total.SURVEY_LU1_2U35
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,35.81522,51.61122,20.14266,43.61404,35.61247,28.68537,49.96617,36.62870,CI.u(95%).Total.SURVEY_LU1_2U36
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,776.9366,679.4861,607.9180,655.7840,920.3787,201.7924,723.7710,539.4097,CI.u(95%).Total.SURVEY_LU1_2U37
  3.505551,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,219.313818, 61.945432, 30.593216,243.723159,140.455538, 29.389178,170.467439,152.315807,CI.u(95%).Total.SURVEY_LU1_2U41
   0.000000,   4.627307,   0.000000,  11.168669,   4.236936,   0.000000,   0.000000,  26.284872,1772.715116,1503.537681,1454.334969,3955.811438,1139.391589,  91.248488,1833.765257,1525.715812,CI.u(95%).Total.SURVEY_LU1_2U42
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,397.60754,413.00903,383.77031,354.66868,405.07630, 92.62185,408.98785,317.73061,CI.u(95%).Total.SURVEY_LC1_3A11
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.812044, 7.995562, 0.000000,25.552068,46.767534, 0.000000, 8.730229,CI.u(95%).Total.SURVEY_LC1_3A12
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  8.158823,  0.000000,  0.000000, 24.813138,162.086544,  4.189903, 55.223817,  0.000000,CI.u(95%).Total.SURVEY_LC1_3A13
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,112.1398,254.3466,290.6334,332.1698,485.4210,168.3372,222.1053,129.6780,CI.u(95%).Total.SURVEY_LC1_3A21
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,578.3241,564.1793,659.3620,489.9085,589.1563,124.7246,321.8807,534.0359,CI.u(95%).Total.SURVEY_LC1_3A22
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,150.766241, 48.716341, 27.208456, 31.707280, 36.945502,  8.379807, 31.980792, 25.089766,CI.u(95%).Total.SURVEY_LC1_3A30
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 733.44532, 422.69944,1300.15084,1427.22798,1306.15569,  62.62402, 987.79316, 776.05732,CI.u(95%).Total.SURVEY_LC1_3B11
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 87.53627, 49.85544,139.15968,139.94846,116.31308, 23.98870,  0.00000,262.02334,CI.u(95%).Total.SURVEY_LC1_3B12
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 73.63115,161.62216,244.08825,306.22469,354.62220, 15.41665,144.73870,248.52717,CI.u(95%).Total.SURVEY_LC1_3B13
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 45.28538,108.25853, 71.10414, 16.24166, 41.63606,  0.00000,174.23143,107.01237,CI.u(95%).Total.SURVEY_LC1_3B14
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,134.141525,  0.000000,137.868383,  3.962456,104.164342,  5.870095,112.959882, 43.721645,CI.u(95%).Total.SURVEY_LC1_3B15
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,1767.6433,1573.7133,3114.4031,1479.4462,1748.4220, 110.8705,1110.9828,1262.8973,CI.u(95%).Total.SURVEY_LC1_3B16
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 73.537193, 62.223711,  0.000000,  0.000000,  9.790599,  5.870095,  6.889591,102.388709,CI.u(95%).Total.SURVEY_LC1_3B18
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,34.674259,34.942294, 8.926632, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3B19
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 54.53845,210.45493, 91.75588,  0.00000, 16.30435,  0.00000,  0.00000, 12.43694,CI.u(95%).Total.SURVEY_LC1_3B21
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,156.33752,  0.00000, 10.01496,  0.00000,  0.00000,  0.00000,CI.u(95%).Total.SURVEY_LC1_3B22
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,34.94229,17.01205, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3B23
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 595.69944, 244.61789,1876.36385,1113.75248,1029.04498,  87.33955, 925.35582, 318.58231,CI.u(95%).Total.SURVEY_LC1_3B31
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,219.88025, 72.98483,393.43248,354.78797,659.45628, 92.60590,186.16167,324.20001,CI.u(95%).Total.SURVEY_LC1_3B32
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,147.20066,168.24904,215.51437, 34.94229, 52.03649,  0.00000,  0.00000,190.92533,CI.u(95%).Total.SURVEY_LC1_3B33
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,30.119233, 0.000000, 8.926632, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3B35
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.812044,0.000000,0.000000,0.000000,0.000000,7.725739,4.120475,CI.u(95%).Total.SURVEY_LC1_3B37
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,83.37853, 0.00000,CI.u(95%).Total.SURVEY_LC1_3B41
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 3.58526,10.00367, 0.00000,39.79900,13.66719, 0.00000,11.85325, 0.00000,CI.u(95%).Total.SURVEY_LC1_3B42
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,81.189072,69.810638,69.760777,72.133204,79.032246, 9.748929, 4.121681, 4.120475,CI.u(95%).Total.SURVEY_LC1_3B43
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.333718,8.930941,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3B44
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,16.79299, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3B45
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.711651,39.606912, 3.638243, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3B51
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,467.95113,606.86057,771.45866,505.25265,263.70212, 23.14724,438.15476,230.98693,CI.u(95%).Total.SURVEY_LC1_3B52
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.218577, 77.907334, 33.792829, 34.942294, 10.014963, 13.720511,  4.030042,105.546609,CI.u(95%).Total.SURVEY_LC1_3B53
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 4.02025, 0.00000,84.23591, 0.00000,23.57914, 0.00000,53.18034, 0.00000,CI.u(95%).Total.SURVEY_LC1_3B54
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 12.078767, 66.461260, 34.202161,  0.000000, 10.014963,  3.878834,272.573437, 44.410236,CI.u(95%).Total.SURVEY_LC1_3B55
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,297.190244, 53.526096, 93.190659, 30.549896,236.578130,  3.973364,121.105650,109.663853,CI.u(95%).Total.SURVEY_LC1_3B71
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 26.038157,  7.745217, 51.246273,  8.254625,  3.658170,  0.000000,103.183713,  0.000000,CI.u(95%).Total.SURVEY_LC1_3B72
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,17.24088, 0.00000,32.26604,47.09374, 0.00000, 0.00000,18.72930,24.32798,CI.u(95%).Total.SURVEY_LC1_3B73
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,76.353079,19.372121, 8.075944,18.842701,66.478684, 7.757667,31.189613,32.306102,CI.u(95%).Total.SURVEY_LC1_3B74
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,278.90377, 76.05263,109.60639, 20.97805,208.76598,  3.98384,232.69273,166.41184,CI.u(95%).Total.SURVEY_LC1_3B75
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 89.308788, 34.766082, 74.235869,573.860409,140.630755,  7.757667, 90.601618, 26.580663,CI.u(95%).Total.SURVEY_LC1_3B82
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.505551, 0.000000, 3.808199,20.089625, 0.000000, 0.000000, 0.000000, 4.028490,CI.u(95%).Total.SURVEY_LC1_3B83
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,22.069033, 0.000000, 0.000000, 0.000000, 4.037612, 0.000000, 6.990170, 0.000000,CI.u(95%).Total.SURVEY_LC1_3B84
 2765.0589, 1588.8389, 3998.4346,11768.3288,11194.3886,  259.8649, 6442.5159, 4874.7174,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,CI.u(95%).Total.SURVEY_LC1_3Bx1
766.0270,178.9332,578.8326,902.7433,515.6525, 28.7200,522.5364,442.2282,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,CI.u(95%).Total.SURVEY_LC1_3Bx2
    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,11677.991,11025.464, 5628.813, 3341.675, 7878.996,  274.872, 7600.964,14821.916,CI.u(95%).Total.SURVEY_LC1_3C10
 0.00000, 0.00000,40.03573, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3C1x
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,3110.35409,3459.75543,2433.85508,   0.00000,  67.16043,   0.00000, 344.08888,  41.39353,CI.u(95%).Total.SURVEY_LC1_3C21
